event_id,event_ts,event_date,user_id,session_id,event_type,product_id,product_name,device,country,traffic_source
e_u_00035_s_u_00035_000_1768271077,2026-01-13 02:24:37+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_000,page_view,p_0009,Product 009,desktop,IN,email
e_u_00035_s_u_00035_000_1768271157,2026-01-13 02:25:57+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_000,page_view,p_0009,Product 009,mobile,US,direct
e_u_00035_s_u_00035_000_1768271177,2026-01-13 02:26:17+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_000,product_view,p_0009,Product 009,mobile,IN,direct
e_u_00035_s_u_00035_001_1768016324,2026-01-10 03:38:44+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,page_view,p_0018,Product 018,mobile,US,referral
e_u_00035_s_u_00035_001_1768016379,2026-01-10 03:39:39+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,product_view,p_0018,Product 018,desktop,UK,paid
e_u_00035_s_u_00035_001_1768016534,2026-01-10 03:42:14+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,product_view,p_0018,Product 018,mobile,IN,referral
e_u_00035_s_u_00035_001_1768016582,2026-01-10 03:43:02+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,page_view,p_0018,Product 018,tablet,UK,referral
e_u_00035_s_u_00035_001_1768016668,2026-01-10 03:44:28+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,product_view,p_0018,Product 018,desktop,CA,organic
e_u_00035_s_u_00035_001_1768016909,2026-01-10 03:48:29+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,add_to_cart,p_0018,Product 018,mobile,US,organic
e_u_00035_s_u_00035_001_1768016939,2026-01-10 03:48:59+00:00,2026-01-10 00:00:00,u_00035,s_u_00035_001,checkout,p_0018,Product 018,mobile,UK,paid
e_u_00035_s_u_00035_002_1768355882,2026-01-14 01:58:02+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,page_view,p_0049,Product 049,desktop,IN,referral
e_u_00035_s_u_00035_002_1768355904,2026-01-14 01:58:24+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,page_view,p_0049,Product 049,mobile,CA,paid
e_u_00035_s_u_00035_002_1768355915,2026-01-14 01:58:35+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,page_view,p_0049,Product 049,desktop,US,direct
e_u_00035_s_u_00035_002_1768355927,2026-01-14 01:58:47+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,product_view,p_0049,Product 049,mobile,UK,organic
e_u_00035_s_u_00035_002_1768355936,2026-01-14 01:58:56+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,page_view,p_0049,Product 049,mobile,CA,paid
e_u_00035_s_u_00035_002_1768355969,2026-01-14 01:59:29+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,page_view,p_0049,Product 049,mobile,CA,paid
e_u_00035_s_u_00035_002_1768355987,2026-01-14 01:59:47+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,page_view,p_0049,Product 049,mobile,US,organic
e_u_00035_s_u_00035_002_1768356018,2026-01-14 02:00:18+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,product_view,p_0049,Product 049,desktop,IN,direct
e_u_00035_s_u_00035_002_1768356111,2026-01-14 02:01:51+00:00,2026-01-14 00:00:00,u_00035,s_u_00035_002,product_view,p_0049,Product 049,mobile,CA,direct
e_u_00035_s_u_00035_003_1768282772,2026-01-13 05:39:32+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,page_view,p_0026,Product 026,mobile,IN,organic
e_u_00035_s_u_00035_003_1768282789,2026-01-13 05:39:49+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,product_view,p_0026,Product 026,mobile,IN,paid
e_u_00035_s_u_00035_003_1768282810,2026-01-13 05:40:10+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,page_view,p_0026,Product 026,desktop,US,referral
e_u_00035_s_u_00035_003_1768282913,2026-01-13 05:41:53+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,product_view,p_0026,Product 026,desktop,US,paid
e_u_00035_s_u_00035_003_1768282954,2026-01-13 05:42:34+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,product_view,p_0026,Product 026,desktop,IN,organic
e_u_00035_s_u_00035_003_1768283213,2026-01-13 05:46:53+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,product_view,p_0026,Product 026,mobile,UK,organic
e_u_00035_s_u_00035_003_1768283277,2026-01-13 05:47:57+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,add_to_cart,p_0026,Product 026,mobile,UK,direct
e_u_00035_s_u_00035_003_1768283363,2026-01-13 05:49:23+00:00,2026-01-13 00:00:00,u_00035,s_u_00035_003,checkout,p_0026,Product 026,desktop,AU,direct
e_u_00036_s_u_00036_000_1768177850,2026-01-12 00:30:50+00:00,2026-01-12 00:00:00,u_00036,s_u_00036_000,page_view,p_0051,Product 051,mobile,CA,paid
e_u_00036_s_u_00036_000_1768178069,2026-01-12 00:34:29+00:00,2026-01-12 00:00:00,u_00036,s_u_00036_000,page_view,p_0051,Product 051,mobile,US,referral
e_u_00036_s_u_00036_000_1768178078,2026-01-12 00:34:38+00:00,2026-01-12 00:00:00,u_00036,s_u_00036_000,page_view,p_0051,Product 051,mobile,IN,direct
e_u_00036_s_u_00036_000_1768178124,2026-01-12 00:35:24+00:00,2026-01-12 00:00:00,u_00036,s_u_00036_000,product_view,p_0051,Product 051,mobile,IN,paid
e_u_00036_s_u_00036_000_1768178160,2026-01-12 00:36:00+00:00,2026-01-12 00:00:00,u_00036,s_u_00036_000,product_view,p_0051,Product 051,mobile,IN,paid
e_u_00036_s_u_00036_000_1768178183,2026-01-12 00:36:23+00:00,2026-01-12 00:00:00,u_00036,s_u_00036_000,product_view,p_0051,Product 051,mobile,US,paid
e_u_00036_s_u_00036_001_1768102672,2026-01-11 03:37:52+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,page_view,p_0090,Product 090,mobile,CA,direct
e_u_00036_s_u_00036_001_1768102674,2026-01-11 03:37:54+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,product_view,p_0090,Product 090,mobile,IN,organic
e_u_00036_s_u_00036_001_1768102704,2026-01-11 03:38:24+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,page_view,p_0090,Product 090,mobile,US,paid
e_u_00036_s_u_00036_001_1768102739,2026-01-11 03:38:59+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,product_view,p_0090,Product 090,desktop,UK,organic
e_u_00036_s_u_00036_001_1768102793,2026-01-11 03:39:53+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,page_view,p_0090,Product 090,mobile,US,direct
e_u_00036_s_u_00036_001_1768103453,2026-01-11 03:50:53+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,page_view,p_0090,Product 090,mobile,US,organic
e_u_00036_s_u_00036_001_1768103468,2026-01-11 03:51:08+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,page_view,p_0090,Product 090,mobile,US,paid
e_u_00036_s_u_00036_001_1768103470,2026-01-11 03:51:10+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,product_view,p_0090,Product 090,mobile,IN,direct
e_u_00036_s_u_00036_001_1768103557,2026-01-11 03:52:37+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,add_to_cart,p_0090,Product 090,mobile,IN,direct
e_u_00036_s_u_00036_001_1768103631,2026-01-11 03:53:51+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,checkout,p_0090,Product 090,mobile,UK,organic
e_u_00036_s_u_00036_001_1768103669,2026-01-11 03:54:29+00:00,2026-01-11 00:00:00,u_00036,s_u_00036_001,purchase,p_0090,Product 090,mobile,UK,referral
e_u_00036_s_u_00036_002_1768331298,2026-01-13 19:08:18+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,page_view,p_0064,Product 064,mobile,AU,referral
e_u_00036_s_u_00036_002_1768331308,2026-01-13 19:08:28+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,page_view,p_0064,Product 064,tablet,CA,paid
e_u_00036_s_u_00036_002_1768331464,2026-01-13 19:11:04+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,mobile,US,paid
e_u_00036_s_u_00036_002_1768331648,2026-01-13 19:14:08+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,page_view,p_0064,Product 064,mobile,IN,organic
e_u_00036_s_u_00036_002_1768331718,2026-01-13 19:15:18+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,mobile,AU,organic
e_u_00036_s_u_00036_002_1768331810,2026-01-13 19:16:50+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,mobile,IN,organic
e_u_00036_s_u_00036_002_1768331916,2026-01-13 19:18:36+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,tablet,US,referral
e_u_00036_s_u_00036_002_1768331930,2026-01-13 19:18:50+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,mobile,UK,email
e_u_00036_s_u_00036_002_1768331932,2026-01-13 19:18:52+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,mobile,IN,organic
e_u_00036_s_u_00036_002_1768331975,2026-01-13 19:19:35+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,page_view,p_0064,Product 064,desktop,IN,referral
e_u_00036_s_u_00036_002_1768332018,2026-01-13 19:20:18+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,desktop,IN,organic
e_u_00036_s_u_00036_002_1768332092,2026-01-13 19:21:32+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,desktop,IN,organic
e_u_00036_s_u_00036_002_1768332136,2026-01-13 19:22:16+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,page_view,p_0064,Product 064,desktop,IN,paid
e_u_00036_s_u_00036_002_1768332246,2026-01-13 19:24:06+00:00,2026-01-13 00:00:00,u_00036,s_u_00036_002,product_view,p_0064,Product 064,mobile,IN,organic
e_u_00037_s_u_00037_000_1768207896,2026-01-12 08:51:36+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,page_view,p_0040,Product 040,desktop,US,organic
e_u_00037_s_u_00037_000_1768207937,2026-01-12 08:52:17+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,page_view,p_0040,Product 040,desktop,CA,paid
e_u_00037_s_u_00037_000_1768207978,2026-01-12 08:52:58+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,page_view,p_0040,Product 040,mobile,US,organic
e_u_00037_s_u_00037_000_1768208184,2026-01-12 08:56:24+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,page_view,p_0040,Product 040,desktop,US,organic
e_u_00037_s_u_00037_000_1768208186,2026-01-12 08:56:26+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,product_view,p_0040,Product 040,mobile,US,referral
e_u_00037_s_u_00037_000_1768208317,2026-01-12 08:58:37+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,page_view,p_0040,Product 040,mobile,IN,organic
e_u_00037_s_u_00037_000_1768208415,2026-01-12 09:00:15+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,page_view,p_0040,Product 040,mobile,US,direct
e_u_00037_s_u_00037_000_1768208485,2026-01-12 09:01:25+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,product_view,p_0040,Product 040,mobile,IN,organic
e_u_00037_s_u_00037_000_1768208545,2026-01-12 09:02:25+00:00,2026-01-12 00:00:00,u_00037,s_u_00037_000,add_to_cart,p_0040,Product 040,desktop,CA,organic
e_u_00038_s_u_00038_000_1768089575,2026-01-10 23:59:35+00:00,2026-01-10 00:00:00,u_00038,s_u_00038_000,page_view,p_0017,Product 017,mobile,UK,paid
e_u_00038_s_u_00038_000_1768089678,2026-01-11 00:01:18+00:00,2026-01-11 00:00:00,u_00038,s_u_00038_000,product_view,p_0017,Product 017,desktop,UK,organic
e_u_00038_s_u_00038_000_1768089794,2026-01-11 00:03:14+00:00,2026-01-11 00:00:00,u_00038,s_u_00038_000,product_view,p_0017,Product 017,desktop,US,referral
e_u_00038_s_u_00038_000_1768089892,2026-01-11 00:04:52+00:00,2026-01-11 00:00:00,u_00038,s_u_00038_000,page_view,p_0017,Product 017,mobile,IN,paid
e_u_00038_s_u_00038_000_1768090241,2026-01-11 00:10:41+00:00,2026-01-11 00:00:00,u_00038,s_u_00038_000,page_view,p_0017,Product 017,mobile,IN,organic
e_u_00038_s_u_00038_000_1768090273,2026-01-11 00:11:13+00:00,2026-01-11 00:00:00,u_00038,s_u_00038_000,product_view,p_0017,Product 017,mobile,UK,paid
e_u_00038_s_u_00038_001_1767956230,2026-01-09 10:57:10+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,page_view,p_0034,Product 034,mobile,US,paid
e_u_00038_s_u_00038_001_1767956397,2026-01-09 10:59:57+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,page_view,p_0034,Product 034,desktop,UK,email
e_u_00038_s_u_00038_001_1767956411,2026-01-09 11:00:11+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,product_view,p_0034,Product 034,desktop,IN,organic
e_u_00038_s_u_00038_001_1767956704,2026-01-09 11:05:04+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,product_view,p_0034,Product 034,mobile,IN,organic
e_u_00038_s_u_00038_001_1767956835,2026-01-09 11:07:15+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,page_view,p_0034,Product 034,desktop,UK,organic
e_u_00038_s_u_00038_001_1767956887,2026-01-09 11:08:07+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,product_view,p_0034,Product 034,mobile,CA,email
e_u_00038_s_u_00038_001_1767956891,2026-01-09 11:08:11+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,product_view,p_0034,Product 034,desktop,US,organic
e_u_00038_s_u_00038_001_1767956956,2026-01-09 11:09:16+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,page_view,p_0034,Product 034,mobile,US,direct
e_u_00038_s_u_00038_001_1767956983,2026-01-09 11:09:43+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,page_view,p_0034,Product 034,mobile,UK,paid
e_u_00038_s_u_00038_001_1767957031,2026-01-09 11:10:31+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,page_view,p_0034,Product 034,mobile,CA,email
e_u_00038_s_u_00038_001_1767957164,2026-01-09 11:12:44+00:00,2026-01-09 00:00:00,u_00038,s_u_00038_001,product_view,p_0034,Product 034,mobile,US,organic
e_u_00039_s_u_00039_000_1768120420,2026-01-11 08:33:40+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,page_view,p_0083,Product 083,mobile,CA,organic
e_u_00039_s_u_00039_000_1768120518,2026-01-11 08:35:18+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,page_view,p_0083,Product 083,desktop,IN,organic
e_u_00039_s_u_00039_000_1768120572,2026-01-11 08:36:12+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,page_view,p_0083,Product 083,mobile,CA,referral
e_u_00039_s_u_00039_000_1768120581,2026-01-11 08:36:21+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,product_view,p_0083,Product 083,mobile,UK,paid
e_u_00039_s_u_00039_000_1768120678,2026-01-11 08:37:58+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,product_view,p_0083,Product 083,mobile,IN,organic
e_u_00039_s_u_00039_000_1768120833,2026-01-11 08:40:33+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,product_view,p_0083,Product 083,mobile,US,referral
e_u_00039_s_u_00039_000_1768121119,2026-01-11 08:45:19+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,add_to_cart,p_0083,Product 083,desktop,UK,referral
e_u_00039_s_u_00039_000_1768121181,2026-01-11 08:46:21+00:00,2026-01-11 00:00:00,u_00039,s_u_00039_000,checkout,p_0083,Product 083,desktop,IN,referral
e_u_00039_s_u_00039_001_1767918307,2026-01-09 00:25:07+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,mobile,US,direct
e_u_00039_s_u_00039_001_1767918322,2026-01-09 00:25:22+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,mobile,US,organic
e_u_00039_s_u_00039_001_1767918490,2026-01-09 00:28:10+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,product_view,p_0004,Product 004,mobile,US,organic
e_u_00039_s_u_00039_001_1767918531,2026-01-09 00:28:51+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,tablet,IN,paid
e_u_00039_s_u_00039_001_1767918713,2026-01-09 00:31:53+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,product_view,p_0004,Product 004,desktop,IN,direct
e_u_00039_s_u_00039_001_1767918730,2026-01-09 00:32:10+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,product_view,p_0004,Product 004,desktop,IN,paid
e_u_00039_s_u_00039_001_1767918791,2026-01-09 00:33:11+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,product_view,p_0004,Product 004,mobile,CA,email
e_u_00039_s_u_00039_001_1767918868,2026-01-09 00:34:28+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,mobile,US,paid
e_u_00039_s_u_00039_001_1767918958,2026-01-09 00:35:58+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,mobile,US,organic
e_u_00039_s_u_00039_001_1767918961,2026-01-09 00:36:01+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,mobile,US,organic
e_u_00039_s_u_00039_001_1767919310,2026-01-09 00:41:50+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,page_view,p_0004,Product 004,mobile,AU,email
e_u_00039_s_u_00039_001_1767919343,2026-01-09 00:42:23+00:00,2026-01-09 00:00:00,u_00039,s_u_00039_001,product_view,p_0004,Product 004,mobile,IN,paid
e_u_00040_s_u_00040_000_1768133860,2026-01-11 12:17:40+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,page_view,p_0034,Product 034,mobile,AU,organic
e_u_00040_s_u_00040_000_1768134021,2026-01-11 12:20:21+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,product_view,p_0034,Product 034,mobile,US,direct
e_u_00040_s_u_00040_000_1768134034,2026-01-11 12:20:34+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,product_view,p_0034,Product 034,mobile,US,paid
e_u_00040_s_u_00040_000_1768134039,2026-01-11 12:20:39+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,page_view,p_0034,Product 034,mobile,US,organic
e_u_00040_s_u_00040_000_1768134056,2026-01-11 12:20:56+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,page_view,p_0034,Product 034,desktop,UK,direct
e_u_00040_s_u_00040_000_1768134191,2026-01-11 12:23:11+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,page_view,p_0034,Product 034,desktop,UK,paid
e_u_00040_s_u_00040_000_1768134255,2026-01-11 12:24:15+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,product_view,p_0034,Product 034,desktop,AU,paid
e_u_00040_s_u_00040_000_1768134363,2026-01-11 12:26:03+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,product_view,p_0034,Product 034,desktop,CA,direct
e_u_00040_s_u_00040_000_1768134589,2026-01-11 12:29:49+00:00,2026-01-11 00:00:00,u_00040,s_u_00040_000,product_view,p_0034,Product 034,mobile,IN,paid
e_u_00040_s_u_00040_001_1768347544,2026-01-13 23:39:04+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,page_view,p_0004,Product 004,desktop,US,organic
e_u_00040_s_u_00040_001_1768347742,2026-01-13 23:42:22+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,product_view,p_0004,Product 004,tablet,IN,organic
e_u_00040_s_u_00040_001_1768347840,2026-01-13 23:44:00+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,product_view,p_0004,Product 004,desktop,US,organic
e_u_00040_s_u_00040_001_1768347886,2026-01-13 23:44:46+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,page_view,p_0004,Product 004,desktop,UK,organic
e_u_00040_s_u_00040_001_1768347896,2026-01-13 23:44:56+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,page_view,p_0004,Product 004,desktop,IN,organic
e_u_00040_s_u_00040_001_1768347946,2026-01-13 23:45:46+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,page_view,p_0004,Product 004,desktop,US,direct
e_u_00040_s_u_00040_001_1768348080,2026-01-13 23:48:00+00:00,2026-01-13 00:00:00,u_00040,s_u_00040_001,product_view,p_0004,Product 004,desktop,AU,paid
e_u_00041_s_u_00041_000_1768107368,2026-01-11 04:56:08+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,page_view,p_0083,Product 083,mobile,US,organic
e_u_00041_s_u_00041_000_1768107463,2026-01-11 04:57:43+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,product_view,p_0083,Product 083,mobile,US,organic
e_u_00041_s_u_00041_000_1768107504,2026-01-11 04:58:24+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,product_view,p_0083,Product 083,desktop,CA,referral
e_u_00041_s_u_00041_000_1768107510,2026-01-11 04:58:30+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,page_view,p_0083,Product 083,mobile,CA,paid
e_u_00041_s_u_00041_000_1768107666,2026-01-11 05:01:06+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,product_view,p_0083,Product 083,mobile,IN,referral
e_u_00041_s_u_00041_000_1768107749,2026-01-11 05:02:29+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,add_to_cart,p_0083,Product 083,mobile,AU,direct
e_u_00041_s_u_00041_000_1768107807,2026-01-11 05:03:27+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,checkout,p_0083,Product 083,desktop,IN,direct
e_u_00041_s_u_00041_000_1768108295,2026-01-11 05:11:35+00:00,2026-01-11 00:00:00,u_00041,s_u_00041_000,purchase,p_0083,Product 083,desktop,US,organic
e_u_00042_s_u_00042_000_1768283912,2026-01-13 05:58:32+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,page_view,p_0011,Product 011,desktop,US,direct
e_u_00042_s_u_00042_000_1768284020,2026-01-13 06:00:20+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,page_view,p_0011,Product 011,desktop,IN,referral
e_u_00042_s_u_00042_000_1768284062,2026-01-13 06:01:02+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,product_view,p_0011,Product 011,mobile,US,paid
e_u_00042_s_u_00042_000_1768284092,2026-01-13 06:01:32+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,product_view,p_0011,Product 011,mobile,IN,organic
e_u_00042_s_u_00042_000_1768284281,2026-01-13 06:04:41+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,product_view,p_0011,Product 011,mobile,US,paid
e_u_00042_s_u_00042_000_1768284353,2026-01-13 06:05:53+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,product_view,p_0011,Product 011,mobile,IN,paid
e_u_00042_s_u_00042_000_1768284364,2026-01-13 06:06:04+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,page_view,p_0011,Product 011,mobile,CA,organic
e_u_00042_s_u_00042_000_1768284413,2026-01-13 06:06:53+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,product_view,p_0011,Product 011,desktop,US,organic
e_u_00042_s_u_00042_000_1768284434,2026-01-13 06:07:14+00:00,2026-01-13 00:00:00,u_00042,s_u_00042_000,product_view,p_0011,Product 011,mobile,IN,organic
e_u_00043_s_u_00043_000_1768315229,2026-01-13 14:40:29+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,mobile,IN,direct
e_u_00043_s_u_00043_000_1768315248,2026-01-13 14:40:48+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,product_view,p_0035,Product 035,desktop,IN,referral
e_u_00043_s_u_00043_000_1768315273,2026-01-13 14:41:13+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,desktop,US,paid
e_u_00043_s_u_00043_000_1768315416,2026-01-13 14:43:36+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,product_view,p_0035,Product 035,mobile,IN,referral
e_u_00043_s_u_00043_000_1768315444,2026-01-13 14:44:04+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,mobile,UK,paid
e_u_00043_s_u_00043_000_1768315468,2026-01-13 14:44:28+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,desktop,IN,organic
e_u_00043_s_u_00043_000_1768315487,2026-01-13 14:44:47+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,mobile,IN,direct
e_u_00043_s_u_00043_000_1768315504,2026-01-13 14:45:04+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,mobile,US,organic
e_u_00043_s_u_00043_000_1768315539,2026-01-13 14:45:39+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,desktop,AU,organic
e_u_00043_s_u_00043_000_1768315559,2026-01-13 14:45:59+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,page_view,p_0035,Product 035,mobile,IN,organic
e_u_00043_s_u_00043_000_1768315571,2026-01-13 14:46:11+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,product_view,p_0035,Product 035,desktop,IN,referral
e_u_00043_s_u_00043_000_1768315624,2026-01-13 14:47:04+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,add_to_cart,p_0035,Product 035,mobile,CA,direct
e_u_00043_s_u_00043_000_1768315727,2026-01-13 14:48:47+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,checkout,p_0035,Product 035,mobile,US,referral
e_u_00043_s_u_00043_000_1768315768,2026-01-13 14:49:28+00:00,2026-01-13 00:00:00,u_00043,s_u_00043_000,purchase,p_0035,Product 035,mobile,US,email
e_u_00044_s_u_00044_000_1768319335,2026-01-13 15:48:55+00:00,2026-01-13 00:00:00,u_00044,s_u_00044_000,page_view,p_0076,Product 076,desktop,IN,paid
e_u_00044_s_u_00044_000_1768319455,2026-01-13 15:50:55+00:00,2026-01-13 00:00:00,u_00044,s_u_00044_000,page_view,p_0076,Product 076,tablet,IN,organic
e_u_00044_s_u_00044_000_1768319521,2026-01-13 15:52:01+00:00,2026-01-13 00:00:00,u_00044,s_u_00044_000,page_view,p_0076,Product 076,mobile,CA,referral
e_u_00044_s_u_00044_000_1768319673,2026-01-13 15:54:33+00:00,2026-01-13 00:00:00,u_00044,s_u_00044_000,product_view,p_0076,Product 076,desktop,CA,organic
e_u_00044_s_u_00044_000_1768319674,2026-01-13 15:54:34+00:00,2026-01-13 00:00:00,u_00044,s_u_00044_000,page_view,p_0076,Product 076,mobile,US,organic
e_u_00044_s_u_00044_000_1768319678,2026-01-13 15:54:38+00:00,2026-01-13 00:00:00,u_00044,s_u_00044_000,page_view,p_0076,Product 076,desktop,IN,organic
